id;texto;setor_destino;canal;urgencia_referencia;particao_recomendada
ATE-04260;não consigo acessar uma tela do sistema. minha solicitação principal é: quero entender o procedimento de trancamento.;secretaria_academica;presencial;baixa;treino
ATE-04261;Olá, o valor da parcela está diferente, mas tenho ainda outra questão: preciso solicitar aproveitamento de documentação já entregue.;financeiro;portal;media;treino
ATE-04262;Oi, preciso saber o horário de atendimento da biblioteca e também preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral. Agradeço se puderem olhar isso.;biblioteca;telefone;media;treino
ATE-04263;Então, um livro devolvido ainda aparece comigo e, em paralelo, também preciso de orientação sobre uma disciplina.;biblioteca;presencial;baixa;treino
ATE-04264;Fiz o pagamento e ainda aparece pendência, antes do prazo informado.;financeiro;presencial;alta;teste
ATE-04265;"Não consigo entrar no portal; além disso, preciso conferir um livro.";suporte_tecnico;telefone;media;teste
ATE-04266;Olá, preciso solicitar um histórico escolar e, em paralelo, preciso conferir um livro.;secretaria_academica;presencial;alta;treino
ATE-04267;Queria uma orientação, não consigo anexar o arquivo no portal, mas tenho ainda outra questão: quero conversar sobre pré-requisitos e sequência de disciplinas. Conseguem me orientar?;suporte_tecnico;chat;media;treino
ATE-04268;Uma disciplina nao consta no meu registro.;secretaria_academica;portal;baixa;treino
ATE-04269;Só queria entender, o comprovante foi enviado, mas o débito continua aberto. Obrigado.;financeiro;presencial;media;teste
ATE-04270;pessoal, quero reservar um exemplar? conseguem me orientar?;biblioteca;presencial;media;treino
ATE-04271;quero conversar sobre pré-requisitos e sequência de disciplinas e, em paralelo, meu login falha às vezes.;coordenacao;portal;baixa;treino
ATE-04272;O link de recuperação de senha não chega, mas tenho ainda outra questão: quero confirmar o status da rematrícula.;suporte_tecnico;email;baixa;treino
ATE-04273;alguém consegue me ajudar, preciso corrigir meus dados acadêmicos, mas tenho ainda outra questão: preciso de informações sobre vencimento e juros. obrigado.;secretaria_academica;presencial;media;validacao
ATE-04274;tenho um problema recorrente em uma turma e preciso de orientação e tbm quero confirmar a multa de um empréstimo atrasado.!!!;coordenacao;email;alta;validacao
ATE-04275;preciso falar com a coordenação sobre meu planejamento acadêmico!;coordenacao;portal;alta;treino
ATE-04276;Preciso da segunda via do boleto. Além disso, o link de recuperação de senha não chega.;suporte_tecnico;presencial;media;teste
ATE-04277;Não consigo acessar uma tela do sistema, mas o que preciso resolver primeiro é que preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral.;coordenacao;chat;media;treino
ATE-04278;olá, quero discutir uma situação pedagógica com a turma? como resolvo?!;coordenacao;telefone;media;validacao
ATE-04279;Oi, não consigo acessar a base de periódicos.;biblioteca;portal;baixa;validacao
ATE-04280;Não consigo visualizar o boleto deste mês. Isso aconteceu desde ontem.;financeiro;portal;baixa;treino
ATE-04281;Oi, pessoal, preciso falar com a coordenação sobre meu planejamento acadêmico. Podem verificar.;coordenacao;chat;baixa;treino
ATE-04282;"meu acesso está bloqueado; ao mesmo tempo, preciso confirmar um estorno.";financeiro;presencial;baixa;validacao
ATE-04283;"Oi, a página apresenta erro quando tento acessar; situação observada depois de consultar as orientações disponíveis.";suporte_tecnico;presencial;alta;treino
ATE-04284;preciso solicitar aproveitamento de documentação já entregue. 🙂;secretaria_academica;portal;alta;treino
ATE-04285;"Não consigo anexar o arquivo no portal; ao mesmo tempo, preciso avaliar uma situação excepcional no meu percurso acadêmico.";coordenacao;portal;alta;treino
ATE-04286;"Oi, por favor, preciso renovar um livro; além disso, meu login falha às vezes. Obrigada.";biblioteca;telefone;media;treino
ATE-04287;Aparece uma mensagem de erro toda vez que faço login. Além disso, preciso de informações sobre vencimento e juros.;financeiro;telefone;alta;treino
ATE-04288;Preciso da segunda via do boleto.;financeiro;email;baixa;treino
ATE-04289;Antes do início das aulas, quero saber se um título está disponível.;biblioteca;portal;media;teste
ATE-04290;Oi, preciso conferir um livro, mas o que preciso resolver primeiro é que quero entender uma cobrança na mensalidade. Conseguem me orientar?;financeiro;presencial;media;treino
ATE-04291;Preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral?;coordenacao;chat;baixa;treino
ATE-04292;"tenho um problema recorrente em uma turma e preciso de orientação; além disso, tenho dúvida sobre um pagamento.";coordenacao;presencial;alta;treino
ATE-04293;quero confirmar a multa de um empréstimo atrasado;biblioteca;portal;baixa;treino
ATE-04294;Nesta semana, quero informações sobre calendário de matrícula.;secretaria_academica;chat;baixa;treino
ATE-04295;Oi, olá, o boleto continua pendente. Minha solicitação principal é: preciso discutir equivalência de conteúdo entre disciplinas.;coordenacao;email;baixa;treino
ATE-04296;O link de recuperação de senha nao chega;suporte_tecnico;chat;media;treino
ATE-04297;não consigo acessar a base de periódicos 😕;biblioteca;email;baixa;treino
ATE-04298;Antes do prazo informado, aparece uma mensagem de erro toda vez que faço login.;suporte_tecnico;portal;media;treino
ATE-04299;Oi, o aplicativo não carrega. Agradeço se puderem olhar isso.;suporte_tecnico;chat;baixa;treino
ATE-04300;Por favor, quero saber se um título está disponível. Conseguem me orientar?;biblioteca;email;baixa;treino
ATE-04301;O desconto da mensalidade não apareceu, antes da próxima aula.;financeiro;portal;media;validacao
ATE-04302;Por favor, o sistema fecha antes de concluir a operação;suporte_tecnico;presencial;media;teste
ATE-04303;Meu pagamento ainda não foi reconhecido e, em paralelo, preciso conferir um livro.;financeiro;chat;media;validacao
ATE-04304;ESTOU COM UMA DÚVIDA, QUERO NEGOCIAR UMA PENDÊNCIA FINANCEIRA E, EM PARALELO, HÁ UMA QUESTÃO PEDAGÓGICA QUE PRECISO AVALIAR. AGRADEÇO SE PUDEREM OLHAR ISSO.;financeiro;chat;media;treino
ATE-04305;Solicito orientação: pessoal, preciso solicitar um histórico escolar. Além disso, o comprovante foi enviado, mas o débito continua aberto. Conseguem me orientar?;financeiro;email;alta;validacao
ATE-04306;Não consigo entrar no portal?;suporte_tecnico;chat;baixa;treino
ATE-04307;gostaria de registrar, um livro devolvido ainda aparece comigo obrigado;biblioteca;presencial;media;treino
ATE-04308;Preciso avaliar uma situação excepcional no meu percurso acadêmico. Além disso, não consigo abrir o ambiente virtual.;suporte_tecnico;chat;media;treino
ATE-04309;"Meu acesso está bloqueado. Além disso, meu pagamento ainda não foi reconhecido; preciso de retorno.";financeiro;presencial;alta;treino
ATE-04310;Não consigo acessar a base de periódicos. Além disso, o link de recuperação de senha não chega.;suporte_tecnico;telefone;baixa;teste
ATE-04311;Quero orientação acadêmica antes de escolher as próximas matérias. Fico no aguardo.;coordenacao;email;media;treino
ATE-04312;Gente, preciso solicitar aproveitamento de documentação já entregue;secretaria_academica;chat;alta;treino
ATE-04313;"Alguém consegue me ajudar, quero orientação acadêmica antes de escolher as próximas matérias; ao mesmo tempo, quero saber se um título está disponível. Como resolvo?";biblioteca;telefone;alta;treino
ATE-04314;também preciso confirmar um documento acadêmico. minha solicitação principal é: o comprovante foi enviado, mas o débito continua aberto.;financeiro;portal;alta;teste
ATE-04315;"Não consigo visualizar o boleto deste mês; situação observada para resolver ainda este mês.";financeiro;email;media;treino
ATE-04316;Para organizar minha situação, quero reservar um exemplar.;biblioteca;portal;media;validacao
ATE-04317;Oi, preciso de ajuda, tenho dúvida sobre um pagamento, mas o que preciso resolver primeiro é que não consigo acessar um artigo pelo portal da biblioteca. Como resolvo.;biblioteca;presencial;baixa;treino
ATE-04318;bom dia, quero confirmar o status da rematrícula;secretaria_academica;portal;baixa;teste
ATE-04319;Pessoal, meu login falha às vezes. Minha solicitação principal é: quero orientação acadêmica antes de escolher as próximas matérias. Conseguem me orientar?;coordenacao;chat;baixa;treino
ATE-04320;Solicito orientação: preciso corrigir meus dados acadêmicos e, em paralelo, também preciso de orientação sobre uma disciplina.;secretaria_academica;portal;baixa;treino
ATE-04321;Por favor, bom dia, o link de recuperação de senha não chega e, em paralelo, há uma questão pedagógica que preciso avaliar. Podem verificar?;suporte_tecnico;portal;media;treino
ATE-04322;"Por favor, estou com uma dúvida, o link de recuperação de senha não chega; além disso, o acesso à biblioteca digital falhou. Podem verificar?";suporte_tecnico;chat;media;treino
ATE-04323;Não consigo visualizar o boleto deste mês e, em paralelo, preciso conferir um livro.;financeiro;portal;media;treino
ATE-04324;"Por favor, por favor, não consigo entrar no portal; além disso, também preciso de orientação sobre uma disciplina. Obrigada!";suporte_tecnico;portal;alta;teste
ATE-04325;a página apresenta erro quando tento acessar ...;suporte_tecnico;email;baixa;validacao
ATE-04326;Por favor, por favor, o valor da parcela está diferente? Fico no aguardo.;financeiro;portal;media;validacao
ATE-04327;Também preciso de orientação sobre uma disciplina. Minha solicitação principal é: o desconto da mensalidade não apareceu.;financeiro;email;baixa;treino
ATE-04328;Gente, o link de recuperação de senha não chega, mas tenho ainda outra questão: preciso corrigir meus dados acadêmicos!;suporte_tecnico;email;media;treino
ATE-04329;Por favor, por favor, a devolução de um livro ainda não foi registrada Agradeço se puderem olhar isso.;biblioteca;email;alta;validacao
ATE-04330;preciso confirmar um estorno, no semestre atual.;financeiro;chat;baixa;treino
ATE-04331;Preciso solicitar aproveitamento de documentação já entregue!;secretaria_academica;email;media;validacao
ATE-04332;alguém consegue me ajudar, minha senha não funciona preciso de um retorno.;suporte_tecnico;email;alta;treino
ATE-04333;boa tarde, tenho dúvida sobre um registro, mas o que preciso resolver primeiro é que preciso falar com a coordenação sobre meu planejamento acadêmico. obrigada.;coordenacao;chat;media;treino
ATE-04334;"Por favor, quero entender uma cobrança na mensalidade; além disso, também preciso de orientação sobre uma disciplina. Isso pode ser verificado, por favor?";financeiro;presencial;baixa;treino
ATE-04335;O comprovante foi enviado, mas o débito continua aberto e, em paralelo, nao consigo acessar uma tela do sistema.;financeiro;presencial;baixa;treino
ATE-04336;A devolução de um livro ainda não foi registrada. Além disso, quero orientação acadêmica antes de escolher as próximas matérias.;coordenacao;presencial;media;validacao
ATE-04337;Quero saber se um título está disponível e também quero confirmar o status da rematricula.;biblioteca;email;alta;treino
ATE-04338;Oi, preciso atualizar um documento da matrícula? Fico no aguardo.;secretaria_academica;presencial;alta;validacao
ATE-04339;Quero conversar sobre pré-requisitos e sequência de disciplinas. Além disso, preciso de informações sobre vencimento e juros;financeiro;email;alta;validacao
ATE-04340;"Oi, quero informações sobre calendário de matrícula; além disso, há uma questão pedagógica que preciso avaliar.";secretaria_academica;portal;alta;validacao
ATE-04341;por favor, meu pagamento ainda não foi reconhecido agradeço se puderem olhar isso;financeiro;presencial;alta;treino
ATE-04342;Solicito orientação: queria uma orientação, meu login falha às vezes, mas o que preciso resolver primeiro é que quero saber se um título está disponível. Fico no aguardo;biblioteca;portal;baixa;treino
ATE-04343;bom dia, quero confirmar a multa de um empréstimo atrasado fico no aguardo;biblioteca;portal;baixa;treino
ATE-04344;"Oi, preciso atualizar um documento da matrícula. Agradeço se puderem olhar isso; preciso de retorno.";secretaria_academica;presencial;alta;treino
ATE-04345;Minha senha não funciona. Isso aconteceu antes do prazo informado.;suporte_tecnico;chat;media;treino
ATE-04346;quero saber sobre a emissão de declaração, no semestre atual.;secretaria_academica;email;alta;treino
ATE-04347;Não consigo acessar um artigo pelo portal da biblioteca. Isso aconteceu para conseguir seguir com o processo.;biblioteca;chat;media;treino
ATE-04348;Preciso avaliar uma situação excepcional no meu percurso acadêmico, desde a última atualização do sistema.;coordenacao;telefone;media;validacao
ATE-04349;"Preciso avaliar uma situação excepcional no meu percurso acadêmico; situação observada para organizar minha situação.";coordenacao;portal;media;validacao
ATE-04350;Oi, preciso de ajuda, meu acesso está bloqueado Fico no aguardo.;suporte_tecnico;portal;media;teste
ATE-04351;a página apresenta erro quando tento acessar?;suporte_tecnico;chat;alta;teste
ATE-04352;Oi, para resolver ainda este mês, por favor, preciso solicitar um histórico escolar.;secretaria_academica;portal;baixa;treino
ATE-04353;"quero informações sobre calendário de matrícula; ao mesmo tempo, preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral.";coordenacao;email;media;treino
ATE-04354;O aplicativo não carrega. Isso aconteceu antes da próxima aula.;suporte_tecnico;telefone;alta;teste
ATE-04355;Então, oi, quero negociar uma pendência financeira? Preciso de um retorno.;financeiro;telefone;alta;treino
ATE-04356;preciso atualizar um documento da matrícula. Isso aconteceu depois de consultar as orientações disponíveis.;secretaria_academica;portal;media;treino
ATE-04357;"preciso de informações sobre vencimento e juros; além disso, também tenho uma pendência de empréstimo.";financeiro;email;alta;treino
ATE-04358;Gostaria de solicitar apoio: quero reservar um exemplar;biblioteca;portal;baixa;validacao
ATE-04359;Também preciso de orientação sobre uma disciplina, mas o que preciso resolver primeiro é que não consigo abrir o ambiente virtual.;suporte_tecnico;chat;media;teste
ATE-04360;quero entender uma cobrança na mensalidade. Isso aconteceu depois de consultar as orientações disponíveis.;financeiro;portal;baixa;treino
ATE-04361;"Não consigo entrar no portal; além disso, também preciso de orientação sobre uma disciplina.";suporte_tecnico;email;alta;teste
ATE-04362;"Gente, quero negociar uma pendência financeira; situação observada antes da próxima aula.";financeiro;portal;alta;treino
ATE-04363;tenho dúvida sobre um registro. minha solicitação principal é: quero saber se um título está disponível.;biblioteca;chat;media;treino
ATE-04364;Boa tarde, preciso conversar sobre a organização da minha grade Conseguem me orientar?!;coordenacao;presencial;media;validacao
ATE-04365;meu login falha às vezes, mas o que preciso resolver primeiro é que a devolução de um livro ainda não foi registrada.;biblioteca;email;baixa;treino
ATE-04366;Quero reservar um exemplar e, em paralelo, o portal também está dando erro.;biblioteca;portal;alta;treino
ATE-04367;Oi, a devolução de um livro ainda não foi registrada?;biblioteca;portal;baixa;treino
ATE-04368;Venho informar, o desconto da mensalidade não apareceu e também quero discutir uma situação pedagógica com a turma. Obrigada.;financeiro;presencial;media;treino
ATE-04369;Só queria entender, quero saber sobre a emissão de declaração. Fico no aguardo!;secretaria_academica;chat;baixa;treino
ATE-04370;Então, minha senha não funciona.;suporte_tecnico;presencial;media;teste
ATE-04371;A página apresenta erro quando tento acessar e, em paralelo, tenho dúvida sobre um pagamento.;suporte_tecnico;telefone;alta;validacao
ATE-04372;O comprovante foi enviado, mas o débito continua aberto e também preciso saber o horário de atendimento da biblioteca.;financeiro;portal;baixa;treino
ATE-04373;o boleto continua pendente, mas o que preciso resolver primeiro é que preciso corrigir meus dados acadêmicos. agradeço se puderem olhar isso.!!!;secretaria_academica;presencial;media;teste
ATE-04374;olá, não consigo visualizar o boleto deste mês e, em paralelo, minha matrícula mostra uma informação estranha. fico no aguardo.;financeiro;portal;baixa;teste
ATE-04375;o portal também está dando erro. minha solicitação principal é: uma disciplina não consta no meu registro.;secretaria_academica;email;baixa;validacao
ATE-04376;Por favor, preciso conferir um livro. Minha solicitação principal é: fiz o pagamento e ainda aparece pendência.;financeiro;telefone;media;validacao
ATE-04377;olá, meu nome saiu incorreto em um documento acadêmico e, em paralelo, também apareceu uma cobrança que não reconheço. agradeço se puderem olhar isso. 🙂;secretaria_academica;chat;baixa;treino
ATE-04378;"Oi, boa tarde, preciso corrigir meus dados acadêmicos; ao mesmo tempo, preciso de informações sobre vencimento e juros. Podem verificar?!";financeiro;chat;baixa;treino
ATE-04379;Minha matrícula não aparece corretamente. Isso aconteceu antes do prazo informado.;secretaria_academica;portal;alta;treino
ATE-04380;o comprovante foi enviado, mas o débito continua aberto. Isso aconteceu depois de consultar as orientações disponíveis.;financeiro;chat;alta;treino
ATE-04381;Por favor, só queria entender, quero orientação sobre uma situação com uma disciplina? Isso pode ser verificado, por favor.;coordenacao;email;media;teste
ATE-04382;Olá, quero discutir uma situação pedagógica com a turma Podem verificar?;coordenacao;chat;media;treino
ATE-04383;Registro a seguinte situação: quero negociar uma pendência financeira.;financeiro;telefone;baixa;teste
ATE-04384;Oi, preciso de ajuda, não consigo anexar o arquivo no portal, mas tenho ainda outra questão: fiz o pagamento e ainda aparece pendência. Fico no aguardo.;suporte_tecnico;portal;media;treino
ATE-04385;Queria uma orientação, quero entender uma cobrança na mensalidade e, em paralelo, minha matricula mostra uma informação estranha. Obrigado!;financeiro;portal;media;treino
ATE-04386;preciso de orientação sobre uma decisão acadêmica que nao é apenas cadastral e, em paralelo, tenho dúvida sobre um pagamento.;coordenacao;presencial;media;validacao
ATE-04387;Solicito orientação: o sistema fecha antes de concluir a operação;suporte_tecnico;portal;alta;treino
ATE-04388;ESTOU COM UMA DÚVIDA, PRECISO CORRIGIR MEUS DADOS ACADÊMICOS E, EM PARALELO, O PORTAL TAMBÉM ESTÁ DANDO ERRO. PODEM VERIFICAR?;secretaria_academica;chat;media;treino
ATE-04389;quero entender uma cobrança na mensalidade e, em paralelo, tbm preciso confirmar um documento acadêmico.;financeiro;email;alta;treino
ATE-04390;Gente, gostaria de registrar, preciso avaliar uma situação excepcional no meu percurso acadêmico? Obrigado.;coordenacao;email;alta;treino
ATE-04391;"Por favor, só queria entender, quero orientação sobre uma situação com uma disciplina; ao mesmo tempo, o valor da parcela está diferente. Obrigada.";financeiro;portal;alta;treino
ATE-04392;Então, preciso de informações sobre vencimento e juros;financeiro;telefone;baixa;treino
ATE-04393;"o aplicativo não carrega. 🙂; preciso de retorno.";suporte_tecnico;email;media;treino
ATE-04394;boa tarde, quero confirmar o status da rematrícula? preciso de um retorno.;secretaria_academica;portal;media;validacao
ATE-04395;Na solicitação que abri recentemente, quero confirmar o status da rematrícula.;secretaria_academica;chat;alta;validacao
ATE-04396;Preciso conferir um livro, mas o que preciso resolver primeiro é que preciso de informações sobre vencimento e juros.;financeiro;email;alta;treino
ATE-04397;preciso renovar um livro. além disso, preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral.;coordenacao;presencial;media;teste
ATE-04398;a plataforma fica em tela branca!;suporte_tecnico;portal;baixa;treino
ATE-04399;Por favor, o aplicativo não carrega. Além disso, preciso discutir equivalência de conteúdo entre disciplinas.;coordenacao;presencial;baixa;treino
ATE-04400;"Olá, quero confirmar o status da rematrícula; além disso, também apareceu uma cobrança que não reconheço.";secretaria_academica;telefone;baixa;treino
ATE-04401;preciso solicitar aproveitamento de documentação já entregue, mas tenho ainda outra questão: não consigo abrir o ambiente virtual.;secretaria_academica;presencial;alta;treino
ATE-04402;"Quero orientação sobre uma situação com uma disciplina; além disso, tenho dúvida sobre um registro!";coordenacao;telefone;media;teste
ATE-04403;Gostaria de registrar, preciso confirmar um estorno Preciso de um retorno.;financeiro;chat;media;treino
ATE-04404;"Registro a seguinte situação: pessoal, quero discutir uma situação pedagógica com a turma; além disso, não consigo acessar uma tela do sistema. Obrigada.";coordenacao;presencial;media;treino
ATE-04405;"Preciso consultar uma pendência de empréstimo; ao mesmo tempo, meu pagamento ainda não foi reconhecido.";financeiro;telefone;media;treino
ATE-04406;Gente, quero negociar uma pendência financeira.;financeiro;presencial;media;teste
ATE-04407;"aparece uma mensagem de erro toda vez que faço login; além disso, tbm tenho uma pendência de empréstimo";suporte_tecnico;email;alta;treino
ATE-04408;Só queria entender, preciso renovar um livro e também quero informações sobre calendário de matrícula. Obrigada.;biblioteca;email;alta;treino
ATE-04409;"Quero orientação acadêmica antes de escolher as próximas matérias; além disso, o boleto continua pendente, antes do prazo informado.";coordenacao;presencial;media;teste
ATE-04410;preciso falar com a coordenação sobre meu planejamento acadêmico.;coordenacao;email;media;teste
ATE-04411;Preciso conversar sobre a organização da minha grade, mas tenho ainda outra questão: preciso corrigir meus dados acadêmicos.;coordenacao;presencial;media;teste
ATE-04412;"pessoal, um livro devolvido ainda aparece comigo; ao mesmo tempo, quero informações sobre calendário de matrícula. como resolvo? 🙂";secretaria_academica;chat;media;treino
ATE-04413;minha senha não funciona agradeço se puderem olhar isso.;suporte_tecnico;portal;media;treino
ATE-04414;Oi, fiz o pagamento e ainda aparece pendência.;financeiro;presencial;media;treino
ATE-04415;Quero saber sobre a emissão de declaração. Isso aconteceu antes do início das aulas.;secretaria_academica;portal;alta;validacao
ATE-04416;quero confirmar a multa de um empréstimo atrasado. Isso aconteceu desde a última atualização do sistema.;biblioteca;portal;alta;treino
ATE-04417;Oi, estou com uma dúvida, quero saber sobre a emissão de declaração Como resolvo?;secretaria_academica;telefone;baixa;treino
ATE-04418;Quero saber sobre a emissão de declaração, no semestre atual.;secretaria_academica;chat;baixa;treino
ATE-04419;Gente, por favor, o comprovante foi enviado, mas o débito continua aberto.;financeiro;telefone;media;treino
ATE-04420;Venho informar, quero informações sobre calendário de matrícula. Obrigada.;secretaria_academica;portal;baixa;treino
ATE-04421;"quero orientação sobre uma situação com uma disciplina; além disso, o boleto continua pendente.";coordenacao;telefone;media;teste
ATE-04422;Registro a seguinte situação: preciso conferir um livro. Minha solicitação principal é: não consigo anexar o arquivo no portal.;suporte_tecnico;chat;alta;treino
ATE-04423;Então, o boleto continua pendente, mas o que preciso resolver primeiro é que quero orientação sobre uma situação com uma disciplina.;coordenacao;telefone;baixa;treino
ATE-04424;Não consigo entrar no portal. Isso aconteceu para organizar minha situação.;suporte_tecnico;email;media;treino
ATE-04425;Meu pagamento ainda não foi reconhecido. Isso aconteceu antes da próxima aula.;financeiro;email;baixa;treino
ATE-04426;Aparece uma mensagem de erro toda vez que faço login. Isso aconteceu para resolver ainda este mês.;suporte_tecnico;presencial;alta;treino
ATE-04427;Então, preciso conferir um livro. Minha solicitação principal é: preciso solicitar um histórico escolar.;secretaria_academica;chat;media;teste
ATE-04428;Então, gostaria de registrar, o acesso à biblioteca digital falhou. Minha solicitação principal é: minha matrícula não aparece corretamente.;secretaria_academica;telefone;media;treino
ATE-04429;Preciso de ajuda, quero saber se um título está disponível. Obrigada.;biblioteca;telefone;baixa;validacao
ATE-04430;Gente, aparece uma mensagem de erro toda vez que faço login?;suporte_tecnico;portal;media;teste
ATE-04431;Estou com uma dúvida, o acesso à biblioteca digital falhou, mas o que preciso resolver primeiro é que preciso atualizar um documento da matrícula. Fico no aguardo.;secretaria_academica;presencial;media;validacao
ATE-04432;Aparece uma mensagem de erro toda vez que faço login. Além disso, quero reservar um exemplar.;biblioteca;email;media;validacao
ATE-04433;Oi, antes de enviar outro pedido, quero confirmar a multa de um empréstimo atrasado.;biblioteca;portal;alta;treino
ATE-04434;"Só queria entender, preciso discutir equivalência de conteúdo entre disciplinas; ao mesmo tempo, o comprovante foi enviado, mas o débito continua aberto. Conseguem me orientar?";financeiro;chat;alta;treino
ATE-04435;Preciso de informações sobre vencimento e juros, mas tenho ainda outra questão: quero entender o procedimento de trancamento.;financeiro;email;media;treino
ATE-04436;"Não consigo abrir o ambiente virtual; situação observada antes da próxima aula.";suporte_tecnico;email;alta;treino
ATE-04437;Olá, preciso solicitar um histórico escolar Isso pode ser verificado, por favor?;secretaria_academica;presencial;media;treino
ATE-04438;Preciso saber o horário de atendimento da biblioteca. Além disso, meu nome saiu incorreto em um documento acadêmico.;secretaria_academica;telefone;media;teste
ATE-04439;Bom dia, tenho dúvida sobre um pagamento, mas o que preciso resolver primeiro é que preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral. Conseguem me orientar?;coordenacao;portal;alta;treino
ATE-04440;Gente, queria uma orientação, uma disciplina não consta no meu registro?;secretaria_academica;portal;alta;treino
ATE-04441;Então, o sistema fecha antes de concluir a operação?;suporte_tecnico;presencial;media;validacao
ATE-04442;Uma disciplina não consta no meu registro e, em paralelo, o aceso à biblioteca digital falhou.;secretaria_academica;presencial;baixa;treino
ATE-04443;"Tenho um problema recorrente em uma turma e preciso de orientação; situação observada desde ontem.";coordenacao;telefone;media;treino
ATE-04444;Oi, só queria entender, minha matricula mostra uma informação estranha, mas o que preciso resolver primeiro é que quero orientação sobre uma situação com uma disciplina.;coordenacao;presencial;media;teste
ATE-04445;Então, preciso renovar um livro;biblioteca;email;baixa;treino
ATE-04446;Gostaria de solicitar apoio: preciso avaliar uma situação excepcional no meu percurso acadêmico?;coordenacao;chat;media;treino
ATE-04447;Quero discutir uma decisão acadêmica. Minha solicitação principal é: não consigo abrir o ambiente virtual. Isso pode ser verificado, por favor?;suporte_tecnico;presencial;media;treino
ATE-04448;Pessoal, preciso de informações sobre vencimento e juros. Fico no aguardo.;financeiro;telefone;baixa;treino
ATE-04449;Registro a seguinte situação: só queria entender, minha matrícula mostra uma informação estranha, mas o que preciso resolver primeiro é que quero entender uma cobrança na mensalidade.;financeiro;portal;alta;validacao
ATE-04450;Desde a última atualização do sistema, quero orientação acadêmica antes de escolher as próximas matérias.;coordenacao;email;baixa;treino
ATE-04451;Fiz o pagamento e ainda aparece pendência?!;financeiro;telefone;media;treino
ATE-04452;o portal também está dando erro minha solicitação principal é: preciso solicitar aproveitamento de documentação já entregue;secretaria_academica;chat;baixa;treino
ATE-04453;O boleto continua pendente, mas o que preciso resolver primeiro é que o aplicativo não carrega.;suporte_tecnico;portal;media;treino
ATE-04454;Meu pagamento ainda não foi reconhecido, mas tenho ainda outra questão: quero orientação sobre uma situação com uma disciplina.;financeiro;portal;alta;validacao
ATE-04455;Solicito orientação: também tenho uma pendência de empréstimo. Minha solicitação principal é: uma disciplina não consta no meu registro.;secretaria_academica;chat;media;treino
ATE-04456;"Quero saber se um título está disponível; ao mesmo tempo, aparece uma mensagem de erro toda vez que faço login.";suporte_tecnico;portal;alta;treino
ATE-04457;Queria uma orientação, não consigo acessar uma tela do sistema, mas o que preciso resolver primeiro é que preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral. Agradeço se puderem olhar isso.;coordenacao;telefone;media;treino
ATE-04458;"Preciso consultar uma pendência de empréstimo; situação observada no semestre atual.";biblioteca;portal;alta;validacao
ATE-04459;OLÁ, PRECISO SABER O HORÁRIO DE ATENDIMENTO DA BIBLIOTECA. ISSO PODE SER VERIFICADO, POR FAVOR?;biblioteca;telefone;media;treino
ATE-04460;"Por favor, quero reservar um exemplar; preciso de retorno.";biblioteca;telefone;media;treino
ATE-04461;Registro a seguinte situação: preciso renovar um livro;biblioteca;telefone;baixa;treino
ATE-04462;Então, também apareceu uma cobrança que não reconheço. Minha solicitação principal é: minha senha não funciona.;suporte_tecnico;presencial;alta;teste
ATE-04463;meu acesso está bloqueado, desde o começo da semana.;suporte_tecnico;telefone;media;treino
ATE-04464;preciso saber o horário de atendimento da biblioteca;biblioteca;presencial;alta;validacao
ATE-04465;Registro a seguinte situação: preciso falar com a coordenacao sobre meu planejamento acadêmico?;coordenacao;presencial;baixa;validacao
ATE-04466;Por favor, quero informações sobre calendário de matrícula e, em paralelo, meu login falha às vezes.;secretaria_academica;chat;baixa;treino
ATE-04467;Desde o começo da semana, não consigo visualizar o boleto deste mês.;financeiro;email;media;treino
ATE-04468;;secretaria_academica;chat;media;treino
ATE-04469;NÃO CONSIGO ANEXAR O ARQUIVO NO PORTAL?;suporte_tecnico;chat;baixa;validacao
ATE-04470;o boleto continua pendente. minha solicitação principal é: n consigo anexar o arquivo no portal.;suporte_tecnico;telefone;media;treino
ATE-04471;ALGUÉM CONSEGUE ME AJUDAR, PRECISO CONFERIR UM LIVRO, MAS O QUE PRECISO RESOLVER PRIMEIRO É QUE QUERO ORIENTAÇÃO SOBRE UMA SITUAÇÃO COM UMA DISCIPLINA. AGRADEÇO SE PUDEREM OLHAR ISSO.;coordenacao;chat;baixa;treino
ATE-04472;Para resolver ainda este mês, preciso consultar uma pendência de empréstimo.;biblioteca;presencial;media;teste
ATE-04473;bom dia, a devolução de um livro ainda n foi registrada obrigada.;biblioteca;email;baixa;treino
ATE-04474;Olá, gostaria de registrar, o aplicativo não carrega Fico no aguardo.;suporte_tecnico;email;media;teste
ATE-04475;Bom dia, uma disciplina não consta no meu registro? Conseguem me orientar?;secretaria_academica;portal;baixa;treino
ATE-04476;minha matrícula não aparece corretamente e, em paralelo, não consigo acessar uma tela do sistema.;secretaria_academica;portal;media;treino
ATE-04477;O desconto da mensalidade não apareceu, para resolver ainda este mês.;financeiro;telefone;baixa;treino
